Path,Line Coverage,Function Coverage,Region Coverage
src/openssl/crypto/store/store_err.c,100.00% (9/9),100.00% (1/1),100.00% (3/3)
src/openssl/crypto/store/store_init.c,21.43% (3/14),33.33% (1/3),8.33% (1/12)
src/openssl/crypto/store/store_lib.c,0.00% (0/396),0.00% (0/46),0.00% (0/339)
src/openssl/crypto/store/store_register.c,4.02% (7/174),4.55% (1/22),0.83% (1/121)
src/openssl/crypto/threads_pthread.c,63.54% (61/96),81.25% (13/16),62.69% (42/67)
src/openssl/crypto/ts/ts_err.c,100.00% (9/9),100.00% (1/1),100.00% (3/3)
src/openssl/crypto/txt_db/txt_db.c,0.00% (0/267),0.00% (0/6),0.00% (0/251)
src/openssl/crypto/ui/ui_err.c,100.00% (9/9),100.00% (1/1),100.00% (3/3)
src/openssl/crypto/ui/ui_lib.c,0.00% (0/716),0.00% (0/61),0.00% (0/561)
src/openssl/crypto/ui/ui_null.c,0.00% (0/3),0.00% (0/1),0.00% (0/1)
src/openssl/crypto/ui/ui_openssl.c,0.00% (0/205),0.00% (0/13),0.00% (0/133)
src/openssl/crypto/whrlpool/wp_dgst.c,0.00% (0/156),0.00% (0/5),0.00% (0/97)
src/openssl/crypto/x509/by_dir.c,0.00% (0/251),0.00% (0/9),0.00% (0/199)
src/openssl/crypto/x509/by_file.c,0.00% (0/173),0.00% (0/5),0.00% (0/162)
src/openssl/crypto/x509/t_x509.c,0.00% (0/310),0.00% (0/8),0.00% (0/308)
src/openssl/crypto/x509/x509_att.c,0.00% (0/233),0.00% (0/19),0.00% (0/205)
src/openssl/crypto/x509/x509_cmp.c,0.00% (0/296),0.00% (0/27),0.00% (0/260)
src/openssl/crypto/x509/x509_d2.c,0.00% (0/33),0.00% (0/2),0.00% (0/39)
src/openssl/crypto/x509/x509_def.c,16.67% (3/18),16.67% (1/6),16.67% (2/12)
src/openssl/crypto/x509/x509_err.c,100.00% (9/9),100.00% (1/1),100.00% (3/3)
src/openssl/crypto/x509/x509_ext.c,0.00% (0/83),0.00% (0/27),0.00% (0/27)
src/openssl/crypto/x509/x509_lu.c,0.00% (0/653),0.00% (0/74),0.00% (0/446)
src/openssl/crypto/x509/x509_obj.c,0.00% (0/118),0.00% (0/1),0.00% (0/99)
src/openssl/crypto/x509/x509_req.c,0.00% (0/198),0.00% (0/27),0.00% (0/136)
src/openssl/crypto/x509/x509_set.c,0.00% (0/158),0.00% (0/24),0.00% (0/115)
src/openssl/crypto/x509/x509_trs.c,0.00% (0/163),0.00% (0/17),0.00% (0/190)
src/openssl/crypto/x509/x509_txt.c,0.00% (0/161),0.00% (0/1),0.00% (0/156)
src/openssl/crypto/x509/x509_v3.c,0.00% (0/166),0.00% (0/15),0.00% (0/159)
src/openssl/crypto/x509/x509_vfy.c,0.00% (0/2045),0.00% (0/111),0.00% (0/2111)
src/openssl/crypto/x509/x509_vpm.c,0.00% (0/324),0.00% (0/41),0.00% (0/335)
src/openssl/crypto/x509/x509cset.c,0.00% (0/112),0.00% (0/22),0.00% (0/67)
src/openssl/crypto/x509/x509name.c,0.00% (0/247),0.00% (0/19),0.00% (0/196)
src/openssl/crypto/x509/x509rset.c,0.00% (0/18),0.00% (0/3),0.00% (0/12)
src/openssl/crypto/x509/x_all.c,0.00% (0/306),0.00% (0/80),0.00% (0/444)
src/openssl/crypto/x509/x_attrib.c,0.00% (0/20),0.00% (0/1),0.00% (0/14)
src/openssl/crypto/x509/x_crl.c,0.00% (0/301),0.00% (0/17),0.00% (0/264)
src/openssl/crypto/x509/x_name.c,0.00% (0/353),0.00% (0/14),0.00% (0/289)
src/openssl/crypto/x509/x_pubkey.c,0.00% (0/250),0.00% (0/16),0.00% (0/169)
src/openssl/crypto/x509/x_req.c,0.00% (0/9),0.00% (0/1),0.00% (0/7)
src/openssl/crypto/x509/x_x509.c,0.00% (0/131),0.00% (0/9),0.00% (0/75)
src/openssl/crypto/x509/x_x509a.c,0.00% (0/111),0.00% (0/12),0.00% (0/112)
src/openssl/crypto/x509v3/pcy_cache.c,0.00% (0/147),0.00% (0/7),0.00% (0/121)
src/openssl/crypto/x509v3/pcy_data.c,0.00% (0/47),0.00% (0/2),0.00% (0/46)
src/openssl/crypto/x509v3/pcy_lib.c,0.00% (0/60),0.00% (0/9),0.00% (0/55)
src/openssl/crypto/x509v3/pcy_map.c,0.00% (0/47),0.00% (0/1),0.00% (0/40)
src/openssl/crypto/x509v3/pcy_node.c,0.00% (0/93),0.00% (0/7),0.00% (0/80)
src/openssl/crypto/x509v3/pcy_tree.c,0.00% (0/375),0.00% (0/14),0.00% (0/405)
src/openssl/crypto/x509v3/v3_addr.c,0.00% (0/857),0.00% (0/30),0.00% (0/875)
src/openssl/crypto/x509v3/v3_admis.c,0.00% (0/196),0.00% (0/28),0.00% (0/160)
src/openssl/crypto/x509v3/v3_akey.c,0.00% (0/16),0.00% (0/1),0.00% (0/13)
src/openssl/crypto/x509v3/v3_alt.c,0.00% (0/386),0.00% (0/11),0.00% (0/352)
src/openssl/crypto/x509v3/v3_asid.c,0.00% (0/573),0.00% (0/17),0.00% (0/648)
src/openssl/crypto/x509v3/v3_bcons.c,0.00% (0/5),0.00% (0/1),0.00% (0/1)
src/openssl/crypto/x509v3/v3_bitst.c,0.00% (0/8),0.00% (0/1),0.00% (0/6)
src/openssl/crypto/x509v3/v3_conf.c,0.00% (0/307),0.00% (0/28),0.00% (0/219)
src/openssl/crypto/x509v3/v3_cpols.c,0.00% (0/242),0.00% (0/7),0.00% (0/193)
src/openssl/crypto/x509v3/v3_crld.c,0.00% (0/184),0.00% (0/9),0.00% (0/147)
src/openssl/crypto/x509v3/v3_enum.c,0.00% (0/10),0.00% (0/1),0.00% (0/10)
src/openssl/crypto/x509v3/v3_extku.c,0.00% (0/42),0.00% (0/2),0.00% (0/23)
src/openssl/crypto/x509v3/v3_genn.c,0.00% (0/135),0.00% (0/8),0.00% (0/119)
src/openssl/crypto/x509v3/v3_ia5.c,0.00% (0/30),0.00% (0/2),0.00% (0/29)
src/openssl/crypto/x509v3/v3_info.c,0.00% (0/86),0.00% (0/3),0.00% (0/76)
src/openssl/crypto/x509v3/v3_int.c,0.00% (0/3),0.00% (0/1),0.00% (0/1)
src/openssl/crypto/x509v3/v3_lib.c,0.00% (0/182),0.00% (0/12),0.00% (0/164)
src/openssl/crypto/x509v3/v3_ncons.c,0.00% (0/321),0.00% (0/15),0.00% (0/348)
src/openssl/crypto/x509v3/v3_pci.c,0.00% (0/90),0.00% (0/2),0.00% (0/68)
src/openssl/crypto/x509v3/v3_pcons.c,0.00% (0/8),0.00% (0/1),0.00% (0/1)
src/openssl/crypto/x509v3/v3_pku.c,0.00% (0/14),0.00% (0/1),0.00% (0/7)
src/openssl/crypto/x509v3/v3_pmaps.c,0.00% (0/58),0.00% (0/2),0.00% (0/36)
src/openssl/crypto/x509v3/v3_prn.c,0.00% (0/130),0.00% (0/5),0.00% (0/107)
src/openssl/crypto/x509v3/v3_purp.c,0.00% (0/633),0.00% (0/48),0.00% (0/759)
src/openssl/crypto/x509v3/v3_skey.c,0.00% (0/56),0.00% (0/3),0.00% (0/50)
src/openssl/crypto/x509v3/v3_sxnet.c,0.00% (0/122),0.00% (0/8),0.00% (0/95)
src/openssl/crypto/x509v3/v3_tlsf.c,0.00% (0/62),0.00% (0/2),0.00% (0/58)
src/openssl/crypto/x509v3/v3_utl.c,0.00% (0/818),0.00% (0/42),0.00% (0/868)
src/openssl/crypto/x509v3/v3err.c,100.00% (9/9),100.00% (1/1),100.00% (3/3)
src/openssl/engines/e_afalg.c,0.00% (0/505),0.00% (0/28),0.00% (0/367)
src/openssl/engines/e_afalg_err.c,0.00% (0/26),0.00% (0/3),0.00% (0/12)
src/openssl/engines/e_padlock.c,100.00% (2/2),100.00% (1/1),100.00% (1/1)
src/openssl/include/crypto/evp.h,1.69% (1/59),20.00% (1/5),1.89% (1/53)
src/openssl/include/crypto/md32_common.h,0.00% (0/69),0.00% (0/3),0.00% (0/84)
src/openssl/include/internal/constant_time.h,0.00% (0/153),0.00% (0/36),0.00% (0/42)
src/openssl/include/internal/cryptlib.h,66.67% (4/6),100.00% (1/1),66.67% (2/3)
src/openssl/include/internal/refcount.h,60.00% (6/10),50.00% (1/2),66.67% (2/3)
src/openssl/include/internal/thread_once.h,66.67% (6/9),66.67% (2/3),66.67% (2/3)
src/openssl/include/openssl/asn1t.h,0.00% (0/36),0.00% (0/11),0.00% (0/22)
src/openssl/include/openssl/lhash.h,72.09% (31/43),71.43% (10/14),71.43% (10/14)
src/openssl/include/openssl/objects.h,0.00% (0/18),0.00% (0/4),0.00% (0/4)
src/openssl/include/openssl/pem.h,0.00% (0/36),0.00% (0/10),0.00% (0/10)
src/openssl/include/openssl/safestack.h,36.00% (27/75),37.50% (9/24),37.50% (9/24)
src/openssl/ssl/bio_ssl.c,0.00% (0/392),0.00% (0/13),0.00% (0/325)
src/openssl/ssl/d1_lib.c,0.00% (0/520),0.00% (0/24),0.00% (0/488)
src/openssl/ssl/d1_msg.c,0.00% (0/47),0.00% (0/2),0.00% (0/39)
src/openssl/ssl/d1_srtp.c,0.00% (0/71),0.00% (0/6),0.00% (0/53)
src/openssl/ssl/methods.c,0.00% (0/54),0.00% (0/18),0.00% (0/18)
src/openssl/ssl/packet.c,0.00% (0/252),0.00% (0/26),0.00% (0/250)
src/openssl/ssl/packet_local.h,0.00% (0/327),0.00% (0/37),0.00% (0/145)
src/openssl/ssl/pqueue.c,0.00% (0/93),0.00% (0/11),0.00% (0/68)
src/openssl/ssl/record/dtls1_bitmap.c,0.00% (0/52),0.00% (0/3),0.00% (0/42)
src/openssl/ssl/record/rec_layer_d1.c,0.00% (0/616),0.00% (0/14),0.00% (0/651)
src/openssl/ssl/record/rec_layer_s3.c,0.00% (0/1127),0.00% (0/21),0.00% (0/1387)
src/openssl/ssl/record/ssl3_buffer.c,0.00% (0/120),0.00% (0/8),0.00% (0/103)
src/openssl/ssl/record/ssl3_record.c,0.00% (0/1264),0.00% (0/18),0.00% (0/1437)
src/openssl/ssl/record/ssl3_record_tls13.c,0.00% (0/131),0.00% (0/1),0.00% (0/171)
src/openssl/ssl/s3_cbc.c,0.00% (0/256),0.00% (0/6),0.00% (0/169)
src/openssl/ssl/s3_enc.c,0.00% (0/482),0.00% (0/11),0.00% (0/445)
src/openssl/ssl/s3_lib.c,1.05% (13/1233),5.26% (2/38),1.01% (12/1192)
src/openssl/ssl/s3_msg.c,0.00% (0/65),0.00% (0/3),0.00% (0/89)
src/openssl/ssl/ssl_asn1.c,0.00% (0/236),0.00% (0/6),0.00% (0/167)
src/openssl/ssl/ssl_cert.c,0.00% (0/749),0.00% (0/44),0.00% (0/698)
src/openssl/ssl/ssl_ciph.c,6.74% (81/1202),11.76% (6/51),6.03% (71/1177)
src/openssl/ssl/ssl_conf.c,0.00% (0/540),0.00% (0/44),0.00% (0/548)
src/openssl/ssl/ssl_err.c,0.00% (0/9),0.00% (0/1),0.00% (0/3)
src/openssl/ssl/ssl_init.c,77.39% (89/115),60.00% (3/5),65.57% (40/61)
src/openssl/ssl/ssl_lib.c,0.00% (0/3616),0.00% (0/325),0.00% (0/3092)
src/openssl/ssl/ssl_local.h,0.00% (0/112),0.00% (0/5),0.00% (0/17)
src/openssl/ssl/ssl_mcnf.c,0.00% (0/69),0.00% (0/5),0.00% (0/54)
src/openssl/ssl/ssl_rsa.c,0.00% (0/821),0.00% (0/35),0.00% (0/722)
src/openssl/ssl/ssl_sess.c,0.00% (0/798),0.00% (0/69),0.00% (0/679)
src/openssl/ssl/ssl_stat.c,0.00% (0/362),0.00% (0/6),0.00% (0/248)
src/openssl/ssl/statem/extensions.c,0.00% (0/791),0.00% (0/35),0.00% (0/970)
src/openssl/ssl/statem/extensions_clnt.c,0.00% (0/1315),0.00% (0/43),0.00% (0/1612)
src/openssl/ssl/statem/extensions_cust.c,0.00% (0/315),0.00% (0/17),0.00% (0/315)
src/openssl/ssl/statem/extensions_srvr.c,0.00% (0/1325),0.00% (0/40),0.00% (0/1657)
src/openssl/ssl/statem/statem.c,0.00% (0/521),0.00% (0/28),0.00% (0/535)
src/openssl/ssl/statem/statem_clnt.c,0.00% (0/2530),0.00% (0/47),0.00% (0/2836)
src/openssl/ssl/statem/statem_dtls.c,0.00% (0/769),0.00% (0/23),0.00% (0/657)
src/openssl/ssl/statem/statem_lib.c,0.00% (0/1483),0.00% (0/41),0.00% (0/1799)
src/openssl/ssl/statem/statem_srvr.c,0.00% (0/2839),0.00% (0/45),0.00% (0/3114)
src/openssl/ssl/t1_enc.c,0.00% (0/482),0.00% (0/8),0.00% (0/506)
src/openssl/ssl/t1_lib.c,0.00% (0/1771),0.00% (0/69),0.00% (0/2162)
src/openssl/ssl/tls13_enc.c,0.00% (0/582),0.00% (0/15),0.00% (0/493)
src/openssl/ssl/tls_srp.c,0.00% (0/337),0.00% (0/22),0.00% (0/317)
src/zlib/adler32.c,0.00% (0/79),0.00% (0/5),0.00% (0/140)
src/zlib/crc32.c,0.00% (0/130),0.00% (0/10),0.00% (0/106)
src/zlib/inffast.c,0.00% (0/213),0.00% (0/1),0.00% (0/84)
src/zlib/inflate.c,0.00% (0/956),0.00% (0/22),0.00% (0/1170)
src/zlib/inftrees.c,0.00% (0/162),0.00% (0/1),0.00% (0/109)
src/zlib/zutil.c,0.00% (0/46),0.00% (0/5),0.00% (0/30)
Totals,5.75% (10543/183447),9.18% (792/8628),5.31% (8477/159512)
